"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-0.00016393,0.0096172,0,-0.022906,0,0.0475,0
-0.0006444,0.018764,0,-0.027972,0.00125,0.0475,0
-0.0021791,0.036547,0,-0.037166,0.0025,0.0475,0
-0.0047605,0.05328,0,-0.044773,0.00375,0.0475,0
-0.0082275,0.068908,0,-0.051444,0.005,0.0475,0
-0.01248,0.083389,0,-0.05752,0.00625,0.0475,0
-0.017436,0.096691,0,-0.062964,0.0075,0.0475,0
-0.023011,0.10879,0,-0.067762,0.00875,0.0475,0
-0.029119,0.11968,0,-0.071933,0.01,0.0475,0
-0.03568,0.12936,0,-0.075495,0.01125,0.0475,0
-0.042615,0.13782,0,-0.078469,0.0125,0.0475,0
-0.049848,0.14509,0,-0.080873,0.01375,0.0475,0
-0.05731,0.15119,0,-0.082731,0.015,0.0475,0
-0.064933,0.15613,0,-0.084063,0.01625,0.0475,0
-0.072655,0.15995,0,-0.084893,0.0175,0.0475,0
-0.08042,0.16269,0,-0.085244,0.01875,0.0475,0
-0.088175,0.16439,0,-0.085138,0.02,0.0475,0
-0.095872,0.16508,0,-0.084598,0.02125,0.0475,0
-0.10347,0.16481,0,-0.083644,0.0225,0.0475,0
-0.11092,0.16363,0,-0.082297,0.02375,0.0475,0
-0.11821,0.16158,0,-0.080579,0.025,0.0475,0
-0.12528,0.15871,0,-0.078507,0.02625,0.0475,0
-0.13213,0.15507,0,-0.0761,0.0275,0.0475,0
-0.13873,0.1507,0,-0.073374,0.02875,0.0475,0
-0.14505,0.14565,0,-0.070347,0.03,0.0475,0
-0.15108,0.13996,0,-0.067032,0.03125,0.0475,0
-0.1568,0.13369,0,-0.063445,0.0325,0.0475,0
-0.16221,0.12686,0,-0.059599,0.03375,0.0475,0
-0.16729,0.11952,0,-0.055507,0.035,0.0475,0
-0.17204,0.11172,0,-0.051181,0.03625,0.0475,0
-0.17644,0.10348,0,-0.046632,0.0375,0.0475,0
-0.18049,0.094857,0,-0.041872,0.03875,0.0475,0
-0.18419,0.085874,0,-0.036912,0.04,0.0475,0
-0.18753,0.07657,0,-0.031762,0.04125,0.0475,0
-0.19051,0.06698,0,-0.026433,0.0425,0.0475,0
-0.19313,0.057136,0,-0.020937,0.04375,0.0475,0
-0.19537,0.047071,0,-0.015283,0.045,0.0475,0
-0.19724,0.036818,0,-0.0094829,0.04625,0.0475,0
-0.19874,0.026408,0,-0.0035493,0.0475,0.0475,0
-0.19986,0.015874,0,0.0025058,0.04875,0.0475,0
-0.20059,0.0052484,0,0.0086692,0.05,0.0475,0
-0.20093,-0.0054365,0,0.014927,0.05125,0.0475,0
-0.20089,-0.016147,0,0.021264,0.0525,0.0475,0
-0.20044,-0.026849,0,0.027664,0.05375,0.0475,0
-0.1996,-0.037506,0,0.03411,0.055,0.0475,0
-0.19834,-0.048082,0,0.040583,0.05625,0.0475,0
-0.19668,-0.058539,0,0.047063,0.0575,0.0475,0
-0.1946,-0.068835,0,0.053528,0.05875,0.0475,0
-0.1921,-0.07893,0,0.059956,0.06,0.0475,0
-0.18918,-0.088779,0,0.066322,0.06125,0.0475,0
-0.18583,-0.098336,0,0.0726,0.0625,0.0475,0
-0.18206,-0.10755,0,0.078761,0.06375,0.0475,0
-0.17786,-0.11638,0,0.084776,0.065,0.0475,0
-0.17323,-0.12476,0,0.090615,0.06625,0.0475,0
-0.16817,-0.13264,0,0.096244,0.0675,0.0475,0
-0.16271,-0.13996,0,0.10163,0.06875,0.0475,0
-0.15683,-0.14667,0,0.10674,0.07,0.0475,0
-0.15056,-0.15271,0,0.11153,0.07125,0.0475,0
-0.14391,-0.15801,0,0.11598,0.0725,0.0475,0
-0.1369,-0.16252,0,0.12003,0.07375,0.0475,0
-0.12956,-0.16616,0,0.12366,0.075,0.0475,0
-0.12192,-0.16889,0,0.12683,0.07625,0.0475,0
-0.11402,-0.17064,0,0.12949,0.0775,0.0475,0
-0.10589,-0.17136,0,0.13162,0.07875,0.0475,0
-0.097576,-0.17098,0,0.13319,0.08,0.0475,0
-0.089144,-0.16947,0,0.13415,0.08125,0.0475,0
-0.080646,-0.16678,0,0.13447,0.0825,0.0475,0
-0.07215,-0.16286,0,0.13414,0.08375,0.0475,0
-0.063727,-0.15769,0,0.13312,0.085,0.0475,0
-0.055453,-0.15125,0,0.1314,0.08625,0.0475,0
-0.04741,-0.14351,0,0.12896,0.0875,0.0475,0
-0.039686,-0.13449,0,0.12578,0.08875,0.0475,0
-0.032371,-0.12417,0,0.12187,0.09,0.0475,0
-0.025558,-0.11259,0,0.11721,0.09125,0.0475,0
-0.019344,-0.099764,0,0.1118,0.0925,0.0475,0
-0.013825,-0.085744,0,0.10565,0.09375,0.0475,0
-0.0090979,-0.07058,0,0.098788,0.095,0.0475,0
-0.005253,-0.05434,0,0.091285,0.09625,0.0475,0
-0.0023982,-0.0371,0,0.082788,0.0975,0.0475,0
-0.00070659,-0.018951,0,0.072599,0.09875,0.0475,0
-0.00017853,-0.0096615,0,0.067003,0.1,0.0475,0
-0.00017015,0.010194,0,-0.030602,0,0.04875,0
-0.00066809,0.019875,0,-0.035849,0.00125,0.04875,0
-0.0022576,0.038683,0,-0.045363,0.0025,0.04875,0
-0.0049292,0.056352,0,-0.05322,0.00375,0.04875,0
-0.0085139,0.072828,0,-0.060093,0.005,0.04875,0
-0.012906,0.088066,0,-0.066337,0.00625,0.04875,0
-0.018019,0.10204,0,-0.071911,0.0075,0.04875,0
-0.023762,0.11472,0,-0.076805,0.00875,0.04875,0
-0.030047,0.12611,0,-0.081037,0.01,0.04875,0
-0.036787,0.1362,0,-0.084627,0.01125,0.04875,0
-0.0439,0.145,0,-0.087597,0.0125,0.04875,0
-0.051307,0.15253,0,-0.089969,0.01375,0.04875,0
-0.058935,0.15881,0,-0.091766,0.015,0.04875,0
-0.066714,0.16388,0,-0.093013,0.01625,0.04875,0
-0.074579,0.16777,0,-0.093735,0.0175,0.04875,0
-0.082474,0.17051,0,-0.093957,0.01875,0.04875,0
-0.090343,0.17217,0,-0.093703,0.02,0.04875,0
-0.098138,0.17277,0,-0.092998,0.02125,0.04875,0
-0.10582,0.17238,0,-0.091864,0.0225,0.04875,0
-0.11334,0.17103,0,-0.090325,0.02375,0.04875,0
-0.12067,0.16879,0,-0.088402,0.025,0.04875,0
-0.12779,0.16569,0,-0.086116,0.02625,0.04875,0
-0.13466,0.1618,0,-0.083486,0.0275,0.04875,0
-0.14126,0.15717,0,-0.080529,0.02875,0.04875,0
-0.14758,0.15183,0,-0.077264,0.03,0.04875,0
-0.1536,0.14584,0,-0.073706,0.03125,0.04875,0
-0.15931,0.13925,0,-0.06987,0.0325,0.04875,0
-0.1647,0.1321,0,-0.06577,0.03375,0.04875,0
-0.16975,0.12443,0,-0.061419,0.035,0.04875,0
-0.17446,0.11628,0,-0.056829,0.03625,0.04875,0
-0.17884,0.1077,0,-0.052013,0.0375,0.04875,0
-0.18286,0.098724,0,-0.046982,0.03875,0.04875,0
-0.18653,0.089386,0,-0.041746,0.04,0.04875,0
-0.18985,0.079724,0,-0.036315,0.04125,0.04875,0
-0.19281,0.069771,0,-0.030701,0.0425,0.04875,0
-0.19541,0.059563,0,-0.024913,0.04375,0.04875,0
-0.19764,0.04913,0,-0.018963,0.045,0.04875,0
-0.19952,0.038506,0,-0.012861,0.04625,0.04875,0
-0.20102,0.027722,0,-0.0066191,0.0475,0.04875,0
-0.20215,0.01681,0,-0.00024851,0.04875,0.04875,0
-0.20291,0.0058028,0,0.0062376,0.05,0.04875,0
-0.20329,-0.0052681,0,0.012826,0.05125,0.04875,0
-0.20329,-0.016369,0,0.019501,0.0525,0.04875,0
-0.2029,-0.027466,0,0.026248,0.05375,0.04875,0
-0.20212,-0.038524,0,0.033049,0.055,0.04875,0
-0.20093,-0.049506,0,0.039886,0.05625,0.04875,0
-0.19934,-0.060373,0,0.046739,0.0575,0.04875,0
-0.19735,-0.071086,0,0.053586,0.05875,0.04875,0
-0.19493,-0.081602,0,0.060403,0.06,0.04875,0
-0.1921,-0.091875,0,0.067167,0.06125,0.04875,0
-0.18883,-0.10186,0,0.07385,0.0625,0.04875,0
-0.18514,-0.1115,0,0.080422,0.06375,0.04875,0
-0.18102,-0.12076,0,0.086855,0.065,0.04875,0
-0.17647,-0.12957,0,0.093115,0.06625,0.04875,0
-0.17148,-0.13787,0,0.099169,0.0675,0.04875,0
-0.16606,-0.14562,0,0.10498,0.06875,0.04875,0
-0.16023,-0.15274,0,0.11051,0.07,0.04875,0
-0.15399,-0.15917,0,0.11573,0.07125,0.04875,0
-0.14735,-0.16485,0,0.12059,0.0725,0.04875,0
-0.14033,-0.16971,0,0.12505,0.07375,0.04875,0
-0.13296,-0.17368,0,0.12907,0.075,0.04875,0
-0.12526,-0.1767,0,0.13262,0.07625,0.04875,0
-0.11728,-0.17871,0,0.13565,0.0775,0.04875,0
-0.10904,-0.17964,0,0.13812,0.07875,0.04875,0
-0.1006,-0.17943,0,0.13999,0.08,0.04875,0
-0.092019,-0.17802,0,0.14124,0.08125,0.04875,0
-0.083346,-0.17537,0,0.14182,0.0825,0.04875,0
-0.074652,-0.17142,0,0.1417,0.08375,0.04875,0
-0.066012,-0.16615,0,0.14086,0.085,0.04875,0
-0.057506,-0.15952,0,0.13927,0.08625,0.04875,0
-0.04922,-0.15152,0,0.13691,0.0875,0.04875,0
-0.041246,-0.14213,0,0.13377,0.08875,0.04875,0
-0.033678,-0.13136,0,0.12984,0.09,0.04875,0
-0.026617,-0.11922,0,0.12511,0.09125,0.04875,0
-0.020164,-0.10574,0,0.11958,0.0925,0.04875,0
-0.014425,-0.090969,0,0.11326,0.09375,0.04875,0
-0.0095011,-0.074952,0,0.10617,0.095,0.04875,0
-0.0054904,-0.057759,0,0.098383,0.09625,0.04875,0
-0.0025088,-0.03947,0,0.089536,0.0975,0.04875,0
-0.00073994,-0.02018,0,0.078897,0.09875,0.04875,0
-0.00018729,-0.010297,0,0.073047,0.1,0.04875,0
-0.00017665,0.010792,0,-0.038986,0,0.05,0
-0.00069281,0.021026,0,-0.044421,0.00125,0.05,0
-0.0023395,0.040895,0,-0.054268,0.0025,0.05,0
-0.0051046,0.059531,0,-0.062382,0.00375,0.05,0
-0.0088109,0.076878,0,-0.069461,0.005,0.05,0
-0.013347,0.092894,0,-0.075873,0.00625,0.05,0
-0.01862,0.10755,0,-0.081577,0.0075,0.05,0
-0.024535,0.12082,0,-0.086561,0.00875,0.05,0
-0.030998,0.13271,0,-0.090846,0.01,0.05,0
-0.037918,0.14321,0,-0.094453,0.01125,0.05,0
-0.045208,0.15234,0,-0.097407,0.0125,0.05,0
-0.052786,0.16013,0,-0.09973,0.01375,0.05,0
-0.060574,0.16659,0,-0.10145,0.015,0.05,0
-0.068501,0.17177,0,-0.10259,0.01625,0.05,0
-0.076501,0.17571,0,-0.10319,0.0175,0.05,0
-0.084513,0.17845,0,-0.10326,0.01875,0.05,0
-0.092482,0.18005,0,-0.10284,0.02,0.05,0
-0.10036,0.18055,0,-0.10195,0.02125,0.05,0
-0.1081,0.18001,0,-0.10061,0.0225,0.05,0
-0.11567,0.17848,0,-0.098856,0.02375,0.05,0
-0.12304,0.17603,0,-0.096707,0.025,0.05,0
-0.13017,0.1727,0,-0.094185,0.02625,0.05,0
-0.13704,0.16854,0,-0.09131,0.0275,0.05,0
-0.14363,0.16363,0,-0.088102,0.02875,0.05,0
-0.14992,0.15799,0,-0.084578,0.03,0.05,0
-0.15591,0.15169,0,-0.080757,0.03125,0.05,0
-0.16158,0.14478,0,-0.076653,0.0325,0.05,0
-0.16692,0.1373,0,-0.072281,0.03375,0.05,0
-0.17192,0.12929,0,-0.067654,0.035,0.05,0
-0.17658,0.1208,0,-0.062785,0.03625,0.05,0
-0.1809,0.11188,0,-0.057685,0.0375,0.05,0
-0.18487,0.10255,0,-0.052367,0.03875,0.05,0
-0.1885,0.092863,0,-0.046839,0.04,0.05,0
-0.19177,0.082847,0,-0.041114,0.04125,0.05,0
-0.1947,0.072539,0,-0.0352,0.0425,0.05,0
-0.19727,0.061973,0,-0.029108,0.04375,0.05,0
-0.19949,0.051181,0,-0.022848,0.045,0.05,0
-0.20135,0.040195,0,-0.01643,0.04625,0.05,0
-0.20286,0.029046,0,-0.0098656,0.0475,0.05,0
-0.204,0.017767,0,-0.0031658,0.04875,0.05,0
-0.20479,0.0063877,0,0.003657,0.05,0.05,0
-0.2052,-0.005059,0,0.01059,0.05125,0.05,0
-0.20525,-0.016541,0,0.017618,0.0525,0.05,0
-0.20491,-0.028024,0,0.024727,0.05375,0.05,0
-0.2042,-0.039473,0,0.0319,0.055,0.05,0
-0.20309,-0.050853,0,0.039118,0.05625,0.05,0
-0.20159,-0.062125,0,0.046361,0.0575,0.05,0
-0.19968,-0.073248,0,0.053609,0.05875,0.05,0
-0.19737,-0.08418,0,0.060836,0.06,0.05,0
-0.19464,-0.094876,0,0.068019,0.06125,0.05,0
-0.19148,-0.10529,0,0.07513,0.0625,0.05,0
-0.1879,-0.11536,0,0.082139,0.06375,0.05,0
-0.18388,-0.12505,0,0.089015,0.065,0.05,0
-0.17942,-0.1343,0,0.095724,0.06625,0.05,0
-0.17453,-0.14304,0,0.10223,0.0675,0.05,0
-0.16919,-0.15121,0,0.1085,0.06875,0.05,0
-0.16343,-0.15875,0,0.11449,0.07,0.05,0
-0.15724,-0.16559,0,0.12016,0.07125,0.05,0
-0.15064,-0.17167,0,0.12547,0.0725,0.05,0
-0.14363,-0.1769,0,0.13037,0.07375,0.05,0
-0.13626,-0.18123,0,0.13483,0.075,0.05,0
-0.12853,-0.18457,0,0.13879,0.07625,0.05,0
-0.12049,-0.18686,0,0.14222,0.0775,0.05,0
-0.11217,-0.18803,0,0.14507,0.07875,0.05,0
-0.10363,-0.18801,0,0.14729,0.08,0.05,0
-0.094903,-0.18673,0,0.14886,0.08125,0.05,0
-0.086068,-0.18414,0,0.14972,0.0825,0.05,0
-0.077187,-0.18019,0,0.14986,0.08375,0.05,0
-0.068339,-0.17484,0,0.14922,0.085,0.05,0
-0.059606,-0.16804,0,0.14779,0.08625,0.05,0
-0.051078,-0.15977,0,0.14555,0.0875,0.05,0
-0.042852,-0.15003,0,0.14246,0.08875,0.05,0
-0.035029,-0.1388,0,0.13854,0.09,0.05,0
-0.027714,-0.1261,0,0.13375,0.09125,0.05,0
-0.021018,-0.11196,0,0.12811,0.0925,0.05,0
-0.01505,-0.096408,0,0.12161,0.09375,0.05,0
-0.0099224,-0.079508,0,0.11429,0.095,0.05,0
-0.0057392,-0.061327,0,0.10622,0.09625,0.05,0
-0.0026249,-0.041946,0,0.097006,0.0975,0.05,0
-0.00077504,-0.021465,0,0.085896,0.09875,0.05,0
-0.00019654,-0.010962,0,0.079781,0.1,0.05,0
-0.00018348,0.011412,0,-0.048096,0,0.05125,0
-0.00071869,0.022219,0,-0.053727,0.00125,0.05125,0
-0.002425,0.043185,0,-0.06392,0.0025,0.05125,0
-0.0052875,0.062819,0,-0.0723,0.00375,0.05125,0
-0.00912,0.081064,0,-0.079591,0.005,0.05125,0
-0.013804,0.097876,0,-0.086172,0.00625,0.05125,0
-0.019242,0.11323,0,-0.092003,0.0075,0.05125,0
-0.025333,0.1271,0,-0.097071,0.00875,0.05125,0
-0.031976,0.13949,0,-0.1014,0.01,0.05125,0
-0.039076,0.15041,0,-0.10501,0.01125,0.05125,0
-0.046541,0.15986,0,-0.10793,0.0125,0.05125,0
-0.054286,0.16789,0,-0.11019,0.01375,0.05125,0
-0.062229,0.17452,0,-0.11182,0.015,0.05125,0
-0.070295,0.1798,0,-0.11283,0.01625,0.05125,0
-0.078417,0.18378,0,-0.11328,0.0175,0.05125,0
-0.086533,0.1865,0,-0.11318,0.01875,0.05125,0
-0.094586,0.18801,0,-0.11256,0.02,0.05125,0
-0.10253,0.18839,0,-0.11146,0.02125,0.05125,0
-0.11032,0.18769,0,-0.1099,0.0225,0.05125,0
-0.11791,0.18597,0,-0.1079,0.02375,0.05125,0
-0.12528,0.18328,0,-0.1055,0.025,0.05125,0
-0.1324,0.17969,0,-0.10272,0.02625,0.05125,0
-0.13925,0.17527,0,-0.099579,0.0275,0.05125,0
-0.1458,0.17005,0,-0.096097,0.02875,0.05125,0
-0.15205,0.16411,0,-0.092294,0.03,0.05125,0
-0.15797,0.15749,0,-0.088188,0.03125,0.05125,0
-0.16357,0.15025,0,-0.083796,0.0325,0.05125,0
-0.16884,0.14244,0,-0.079132,0.03375,0.05125,0
-0.17376,0.13409,0,-0.074211,0.035,0.05125,0
-0.17835,0.12526,0,-0.069045,0.03625,0.05125,0
-0.18259,0.11599,0,-0.063645,0.0375,0.05125,0
-0.1865,0.10632,0,-0.058024,0.03875,0.05125,0
-0.19005,0.096286,0,-0.05219,0.04,0.05125,0
-0.19327,0.085923,0,-0.046155,0.04125,0.05125,0
-0.19614,0.075268,0,-0.039927,0.0425,0.05125,0
-0.19867,0.064353,0,-0.033517,0.04375,0.05125,0
-0.20086,0.053212,0,-0.026934,0.045,0.05125,0
-0.2027,0.041875,0,-0.020187,0.04625,0.05125,0
-0.2042,0.030374,0,-0.013287,0.0475,0.05125,0
-0.20535,0.018739,0,-0.0062446,0.04875,0.05125,0
-0.20615,0.0070011,0,0.00092849,0.05,0.05125,0
-0.2066,-0.0048088,0,0.0082199,0.05125,0.05125,0
-0.2067,-0.016659,0,0.015616,0.0525,0.05125,0
-0.20642,-0.028516,0,0.023102,0.05375,0.05125,0
-0.20578,-0.040346,0,0.030662,0.055,0.05125,0
-0.20476,-0.052113,0,0.038278,0.05625,0.05125,0
-0.20336,-0.06378,0,0.045929,0.0575,0.05125,0
-0.20156,-0.075306,0,0.053596,0.05875,0.05125,0
-0.19936,-0.086649,0,0.061254,0.06,0.05125,0
-0.19675,-0.097763,0,0.068878,0.06125,0.05125,0
-0.19372,-0.1086,0,0.07644,0.0625,0.05125,0
-0.19027,-0.11911,0,0.083909,0.06375,0.05125,0
-0.18638,-0.12923,0,0.091255,0.065,0.05125,0
-0.18205,-0.13892,0,0.098441,0.06625,0.05125,0
-0.17727,-0.1481,0,0.10543,0.0675,0.05125,0
-0.17205,-0.15671,0,0.11219,0.06875,0.05125,0
-0.16638,-0.16469,0,0.11867,0.07,0.05125,0
-0.16028,-0.17196,0,0.12483,0.07125,0.05125,0
-0.15374,-0.17845,0,0.13062,0.0725,0.05125,0
-0.14679,-0.18408,0,0.136,0.07375,0.05125,0
-0.13943,-0.18878,0,0.14093,0.075,0.05125,0
-0.13171,-0.19247,0,0.14535,0.07625,0.05125,0
-0.12363,-0.19507,0,0.14922,0.0775,0.05125,0
-0.11526,-0.1965,0,0.15249,0.07875,0.05125,0
-0.10662,-0.1967,0,0.15511,0.08,0.05125,0
-0.097786,-0.19558,0,0.15703,0.08125,0.05125,0
-0.088804,-0.19308,0,0.15823,0.0825,0.05125,0
-0.07975,-0.18915,0,0.15864,0.08375,0.05125,0
-0.070703,-0.18373,0,0.15825,0.085,0.05125,0
-0.061749,-0.17679,0,0.15701,0.08625,0.05125,0
-0.052983,-0.16827,0,0.1549,0.0875,0.05125,0
-0.044506,-0.15818,0,0.15191,0.08875,0.05125,0
-0.036425,-0.1465,0,0.148,0.09,0.05125,0
-0.028853,-0.13323,0,0.14318,0.09125,0.05125,0
-0.021905,-0.11841,0,0.13743,0.0925,0.05125,0
-0.015703,-0.10207,0,0.13076,0.09375,0.05125,0
-0.010363,-0.084256,0,0.12321,0.095,0.05125,0
-0.0060001,-0.06505,0,0.11484,0.09625,0.05125,0
-0.0027469,-0.044534,0,0.10526,0.0975,0.05125,0
-0.00081203,-0.02281,0,0.093654,0.09875,0.05125,0
-0.00020633,-0.01166,0,0.087259,0.1,0.05125,0
-0.00019068,0.012055,0,-0.057974,0,0.0525,0
-0.00074589,0.023456,0,-0.06381,0.00125,0.0525,0
-0.0025146,0.045557,0,-0.074365,0.0025,0.0525,0
-0.0054788,0.066221,0,-0.08302,0.00375,0.0525,0
-0.0094425,0.085388,0,-0.090526,0.005,0.0525,0
-0.01428,0.10302,0,-0.097277,0.00625,0.0525,0
-0.019887,0.11908,0,-0.10323,0.0075,0.0525,0
-0.026157,0.13356,0,-0.10838,0.00875,0.0525,0
-0.032983,0.14645,0,-0.11274,0.01,0.0525,0
-0.040263,0.15778,0,-0.11634,0.01125,0.0525,0
-0.047902,0.16755,0,-0.11921,0.0125,0.0525,0
-0.055808,0.17582,0,-0.12139,0.01375,0.0525,0
-0.063898,0.1826,0,-0.12289,0.015,0.0525,0
-0.072095,0.18796,0,-0.12376,0.01625,0.0525,0
-0.080326,0.19195,0,-0.12403,0.0175,0.0525,0
-0.08853,0.19462,0,-0.12373,0.01875,0.0525,0
-0.09665,0.19604,0,-0.1229,0.02,0.0525,0
-0.10464,0.19628,0,-0.12155,0.02125,0.0525,0
-0.11244,0.19539,0,-0.11974,0.0225,0.0525,0
-0.12004,0.19345,0,-0.11748,0.02375,0.0525,0
-0.12739,0.19052,0,-0.1148,0.025,0.0525,0
-0.13447,0.18666,0,-0.11173,0.02625,0.0525,0
-0.14127,0.18194,0,-0.1083,0.0275,0.0525,0
-0.14775,0.17642,0,-0.10452,0.02875,0.0525,0
-0.15392,0.17016,0,-0.10041,0.03,0.0525,0
-0.15975,0.16322,0,-0.095999,0.03125,0.0525,0
-0.16526,0.15564,0,-0.091298,0.0325,0.0525,0
-0.17042,0.14749,0,-0.086323,0.03375,0.0525,0
-0.17524,0.1388,0,-0.081088,0.035,0.0525,0
-0.17973,0.12963,0,-0.075607,0.03625,0.0525,0
-0.18387,0.12002,0,-0.06989,0.0375,0.0525,0
-0.18768,0.11001,0,-0.063949,0.03875,0.0525,0
-0.19114,0.099635,0,-0.057794,0.04,0.0525,0
-0.19428,0.088933,0,-0.051434,0.04125,0.0525,0
-0.19708,0.07794,0,-0.044878,0.0425,0.0525,0
-0.19955,0.066689,0,-0.038136,0.04375,0.0525,0
-0.20169,0.055211,0,-0.031216,0.045,0.0525,0
-0.2035,0.043537,0,-0.024127,0.04625,0.0525,0
-0.20498,0.031698,0,-0.016879,0.0475,0.0525,0
-0.20614,0.019722,0,-0.0094813,0.04875,0.0525,0
-0.20696,0.0076402,0,-0.0019449,0.05,0.0525,0
-0.20744,-0.0045177,0,0.0057185,0.05125,0.0525,0
-0.20758,-0.016721,0,0.013496,0.0525,0.0525,0
-0.20737,-0.028937,0,0.021374,0.05375,0.0525,0
-0.20681,-0.041134,0,0.029336,0.055,0.0525,0
-0.20589,-0.053276,0,0.037366,0.05625,0.0525,0
-0.20459,-0.065326,0,0.045443,0.0575,0.0525,0
-0.20292,-0.077244,0,0.053548,0.05875,0.0525,0
-0.20085,-0.088989,0,0.061656,0.06,0.0525,0
-0.19838,-0.10052,0,0.069742,0.06125,0.0525,0
-0.1955,-0.11177,0,0.077778,0.0625,0.0525,0
-0.1922,-0.12271,0,0.085734,0.06375,0.0525,0
-0.18847,-0.13328,0,0.093575,0.065,0.0525,0
-0.18429,-0.1434,0,0.10127,0.06625,0.0525,0
-0.17967,-0.15303,0,0.10877,0.0675,0.0525,0
-0.17459,-0.1621,0,0.11605,0.06875,0.0525,0
-0.16905,-0.17052,0,0.12305,0.07,0.0525,0
-0.16307,-0.17824,0,0.12974,0.07125,0.0525,0
-0.15663,-0.18516,0,0.13606,0.0725,0.0525,0
-0.14976,-0.19121,0,0.14196,0.07375,0.0525,0
-0.14246,-0.19631,0,0.1474,0.075,0.0525,0
-0.13476,-0.20037,0,0.15233,0.07625,0.0525,0
-0.12669,-0.20331,0,0.15668,0.0775,0.0525,0
-0.11828,-0.20504,0,0.16041,0.07875,0.0525,0
-0.10959,-0.20548,0,0.16346,0.08,0.0525,0
-0.10065,-0.20455,0,0.1658,0.08125,0.0525,0
-0.091546,-0.20218,0,0.16736,0.0825,0.0525,0
-0.082335,-0.19829,0,0.1681,0.08375,0.0525,0
-0.073101,-0.19284,0,0.16798,0.085,0.0525,0
-0.063935,-0.18576,0,0.16698,0.08625,0.0525,0
-0.054935,-0.17702,0,0.16504,0.0875,0.0525,0
-0.046208,-0.16659,0,0.16215,0.08875,0.0525,0
-0.037868,-0.15445,0,0.15829,0.09,0.0525,0
-0.030034,-0.14062,0,0.15345,0.09125,0.0525,0
-0.02283,-0.12511,0,0.14761,0.0925,0.0525,0
-0.016384,-0.10795,0,0.14078,0.09375,0.0525,0
-0.010825,-0.089203,0,0.13299,0.095,0.0525,0
-0.006274,-0.068937,0,0.12432,0.09625,0.0525,0
-0.0028754,-0.04724,0,0.11435,0.0975,0.0525,0
-0.00085107,-0.024218,0,0.10223,0.09875,0.0525,0
-0.0002167,-0.01239,0,0.095542,0.1,0.0525,0
-0.00019831,0.012723,0,-0.068662,0,0.05375,0
-0.00077459,0.024739,0,-0.074714,0.00125,0.05375,0
-0.0026089,0.048014,0,-0.085648,0.0025,0.05375,0
-0.0056797,0.069741,0,-0.094589,0.00375,0.05375,0
-0.0097803,0.089858,0,-0.10232,0.005,0.05375,0
-0.014777,0.10832,0,-0.10924,0.00625,0.05375,0
-0.020559,0.1251,0,-0.11531,0.0075,0.05375,0
-0.027011,0.14019,0,-0.12053,0.00875,0.05375,0
-0.034022,0.1536,0,-0.12491,0.01,0.05375,0
-0.041483,0.16532,0,-0.12849,0.01125,0.05375,0
-0.049292,0.17541,0,-0.13129,0.0125,0.05375,0
-0.057355,0.18389,0,-0.13336,0.01375,0.05375,0
-0.065584,0.19081,0,-0.13472,0.015,0.05375,0
-0.073898,0.19623,0,-0.13541,0.01625,0.05375,0
-0.082224,0.20021,0,-0.13548,0.0175,0.05375,0
-0.090498,0.20282,0,-0.13495,0.01875,0.05375,0
-0.098663,0.20412,0,-0.13386,0.02,0.05375,0
-0.10667,0.20419,0,-0.13225,0.02125,0.05375,0
-0.11447,0.2031,0,-0.13015,0.0225,0.05375,0
-0.12204,0.20091,0,-0.1276,0.02375,0.05375,0
-0.12935,0.19771,0,-0.12461,0.025,0.05375,0
-0.13636,0.19357,0,-0.12123,0.02625,0.05375,0
-0.14307,0.18854,0,-0.11747,0.0275,0.05375,0
-0.14945,0.1827,0,-0.11337,0.02875,0.05375,0
-0.1555,0.17612,0,-0.10893,0.03,0.05375,0
-0.16122,0.16883,0,-0.10419,0.03125,0.05375,0
-0.16659,0.16092,0,-0.099156,0.0325,0.05375,0
-0.17163,0.15243,0,-0.093847,0.03375,0.05375,0
-0.17632,0.1434,0,-0.088279,0.035,0.05375,0
-0.18067,0.13389,0,-0.082463,0.03625,0.05375,0
-0.18468,0.12394,0,-0.076411,0.0375,0.05375,0
-0.18836,0.11359,0,-0.070135,0.03875,0.05375,0
-0.19172,0.10289,0,-0.063642,0.04,0.05375,0
-0.19475,0.091858,0,-0.056943,0.04125,0.05375,0
-0.19746,0.080539,0,-0.050046,0.0425,0.05375,0
-0.19985,0.068965,0,-0.042958,0.04375,0.05375,0
-0.20193,0.057165,0,-0.035688,0.045,0.05375,0
-0.2037,0.04517,0,-0.028245,0.04625,0.05375,0
-0.20515,0.033008,0,-0.020636,0.0475,0.05375,0
-0.2063,0.020709,0,-0.01287,0.04875,0.05375,0
-0.20713,0.0083016,0,-0.0049582,0.05,0.05375,0
-0.20764,-0.0041864,0,0.0030899,0.05125,0.05375,0
-0.20783,-0.016725,0,0.011262,0.0525,0.05375,0
-0.20769,-0.029283,0,0.019545,0.05375,0.05375,0
-0.20722,-0.04183,0,0.027925,0.055,0.05375,0
-0.2064,-0.05433,0,0.036383,0.05625,0.05375,0
-0.20523,-0.066749,0,0.044903,0.0575,0.05375,0
-0.20369,-0.079047,0,0.053464,0.05875,0.05375,0
-0.20177,-0.091182,0,0.062041,0.06,0.05375,0
-0.19947,-0.10311,0,0.070611,0.06125,0.05375,0
